,title,review_name,review_date,review_score,review_text
2632,Zeezout,cuBarney,"June 13, 2014",4,Zeezout is for years a constant good choice for fish in Rotterdam. The sun is shining and the tables were put on the pavement. Unfortunately for Zeezout the Dutch are playing against Spain in Brazil for the World championships football; only three tables were occupied....More
2633,Zeezout,896marisab,"June 8, 2014",5,"I was really looking forward to have dinner at Zeezout, as was on my list of places not to miss in Rotterdam.the result was really good! Food was tasty and well presented, staff nice and caring! Will go back!!"
2634,Zeezout,DiscyDick,"June 8, 2014",4,"Excellent food; efficient service. Of course the fish (as the name Sea Salt pretends) is perfect. Compact seating, sometimes noisy."
2635,Zeezout,lteast,"May 27, 2014",5,"I have been here several times, and each time had a really good meal. This time we had a surprise 3 course meal, at lunch, which was both interesting and good. Cannot now remember the details, other than excellent contrasting flavours, all beautifully presented. Service...More"
2636,Zeezout,Alisa_Kokorina,"May 15, 2014",5,"My boyfriend took me for a dinner date knowing my love for fine dining. We arrived at 8 pm, the atmosphere was classy but rather formal (men in business suits, bright lights, later they were dimmed). Just before entering saw a couple arriving with a...More"
2637,Zeezout,victoria c,"May 4, 2014",3,"good food, bad head waiter,rude head waiter…kept sticking his big butt in my food….tight tables, food ok but not this bozo…full of himself..."
2638,Zeezout,hungrybubblyberries,"April 24, 2014",5,Amazing seafood restaurant with very fresh fish. The food was exquisite. Check out my full review and pictures here: http://hungrybubblyberries.wordpress.com/2014/04/23/zeezout-rotterdam/
2639,Zeezout,LOLANetherlands,"April 6, 2014",5,Went last week end with my parents after reading so many good reviews on tripadvisor. I have to say I was not disappointed. The service is professional and friendly. I had the lobster tempura and the chef wasn't happy with the result so he re...More
2640,Zeezout,Geert76,"March 23, 2014",5,"I enjoyed a surprise fish menu together with my wife. It was 100% excellent : very good service, very good wine, very good fine, good decoration and location. An absolute must for fish and seafoodlovers in Rotterdam. The restaurant is not cheap, but certainly a...More"
2641,Zeezout,56texag,"March 11, 2014",5,"A Mecca for seafood enthousiasts. Wonderfully prepared, large choice and it's all delicious. If you're not into seafood - don't come here. Service very good, ambiance very nice. We enjoyed it to the fullest."
2642,Zeezout,Norway_in_Stamford,"January 5, 2014",5,This is one of the best seafood restaurants anywhere - you can't go wrong. Small tip; let the waiter suggest the wine and you won't be disappointed!
2643,Zeezout,cannytraveler,"November 11, 2013",5,"Immaculate interior in an attractive part of the City. Relaxed but highly professional team both in front of house and in the open kitchen. Very interesting ultra fresh fish dishes, showing real skill and imagination. Well heeled local clientele. Wine list offers good value for...More"
2644,Zeezout,FellowTraveller44,"October 16, 2013",5,We made a reservation based on Trip Advisor reviews and were glad we had done so because the small restaurant was full on a Thursday evening. The seafood is fresh and the menu is full of interesting choices as is the wine list. Both of...More
2645,Zeezout,PatMilan,"September 7, 2013",3,"It is a nice place. The food is the best I have eaten in Rotterdam to date - but nothing great. The service is a little too fast and rough, could be a little more attentive. I had seafood - it was fresh and nicely...More"
2646,Zeezout,luisjavierhd,"September 1, 2013",5,"Great fish, great presentation in dishes, great location, great service...you name it this restaurant has it all."
2647,Zeezout,LoveLouisV,"August 18, 2013",5,"We walked into Zeezout in the evening. We did not have a reservation, but the waiter was very accommodating. Our server was very knowledgeable and answered all of our questions. Prior to ordering, we were given fresh bread with various sauces and vegetables for dipping....More"
2648,Zeezout,elevation,"June 12, 2013",5,"As a local,I come here on a regular basis with friends and business relations. Service is always extremely friendly and helpful, going the extra mile if something is not on the menu. Great variety on the menu, and great skills from chef Patrick and his...More"
2649,Zeezout,Walpy,"May 2, 2013",5,"We've eaten here several times in the last five years and most recently this week - this is consistently one of the best upmarket fish restaurants in the Netherlands, itself the place to eat fish anywhere in the world if you exclude countries where they...More"
2650,Zeezout,MarinaBahrain,"March 13, 2013",4,Zeezout is an upmarket restaurant that specializes in beautifully presented fresh fish & sea food. Located on the Maaskade in the heart of Rotterdam with plenty of easy parking around. The white wines we had with our meal were excellent. Scallop and some salad with...More
2651,Zeezout,GroteAppel,"January 6, 2013",4,"The service at Zeezout could not be beat. The staff is very accommodating and professional. That is a major plus of this restaurant. That said, the food is only average. It feels like they are trying to get a Michelin Star - and trying too...More"
2652,Zeezout,733Paul_T,"December 11, 2012",5,This is the best sea food I have ever had. The resteraunt is spotlessly clean the staff are attentive the ambience is excellent. Would definitely go back
2653,Zeezout,WilcovanB,"August 1, 2012",5,"Wonderfully located at the river side, this place serves top notch food in a kind of formal athmosphere. The waiters are really relaxed and quite informal which creates a pleasant not-too-chique experience."
2654,Zeezout,JWG_080353,"July 31, 2012",5,"This was the title of a newspaper review some 14 years ago, when Zeezout had just started under the supervision of it's talented chief Ingrid Buikema. Ever since, Zeezout stayed with this principle, but under the current supervision of Ingrid's former student Danny Prins it's...More"
2655,Zeezout,janhofland,"July 13, 2012",5,Friendly service and excellent food. Lots of surprising extra's. Chef's menu highly recommended.
2656,Zeezout,MonicaM18,"April 5, 2012",4,"It's a really nice restaurant. Very elegant and tasteful. the service is impeccable. However, as fara s food is concerned it is a alittle too elaborate for me. It's a fish restaurant and I believe that the simpler the better. Instead too many sauces (even...More"
2657,Zeezout,chrissassen,"April 2, 2012",4,"For me one of the best places in Rotterdam, not cheap but good price/quality ratio. Nice atmosphere too. Close to the river and the old city center."
2658,Zeezout,JimWils,"September 20, 2011",5,Small space with an open kitchen decorated in a spare contemporary style with a casula feel. We let the chef choose and had a wonderfull tuna tartar followed by a perfectly cooked halibut with parsnips. Good wine selection. I was surprised that this was not...More
2659,Kwiezien,X5265MZmaryw,"August 27, 2021",5,"I loved the concept of this restaurant. The menu offers 3,4 and 5 course dinners with complete flexibility. You can choose courses from any category. So you could pick 2 appetizers, a main and a dessert or 3 desserts. Every dish was beautiful and delicious. The owner/chef was moving about the restaurant advising customers with his knowledge,patience and sense of humor. We felt like we were guests in his home. Our personable sommelier, Jill, knew her wines. We were also fortunate to purchase a bottle of her wonderful “Lemonjillo” conceived during the pandemic shutdown. This restaurant has Michelin star quality food served with fun in an unpretentious atmosphere.  Highly recommend when in Rotterdam."
